OrderID,ShipmentID,CustomerID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,OriginRegion,DestinationRegion,Distance_km,ShippingMode,CarrierType,ProductCategory,Priority,Weight_kg,Volume_m3,ShipmentStatus,ShippingCost_USD,Revenue_USD,Profit_USD,CustomerRating,InsuranceRequired,CustomsCleared
ORD-101481,SHP-501481,CUST-1419,6/27/2022,7/1/2022,6/29/2022,North America,North America,200,Road,3rd Party Logistics,Machinery,Medium,964.81,2.7,Delivered,512.45,697.55,185.1,4,Yes,N/A
ORD-101482,SHP-501482,CUST-1156,1/19/2023,1/29/2023,1/31/2023,South America,Asia,6180,Air,3rd Party Logistics,Furniture,Medium,434.3,9.03,Delayed,616.45,782.93,166.48,2,No,Yes
ORD-101483,SHP-501483,CUST-1549,12/1/2023,12/15/2023,12/14/2023,Asia,Africa,2330,Sea,Internal Fleet,Electronics,Low,63.06,0.54,Delivered,43.96,59.33,15.37,5,No,Yes
ORD-101484,SHP-501484,CUST-1440,8/3/2022,8/7/2022,8/7/2022,South America,South America,939,Road,3rd Party Logistics,Machinery,Medium,1353.75,10.12,Delivered,792.16,952.48,160.32,4,No,N/A
ORD-101485,SHP-501485,CUST-1096,7/20/2022,7/24/2022,7/23/2022,North America,North America,1004,Road,3rd Party Logistics,Electronics,Low,3.05,0.02,Delivered,16.8,19.45,2.65,4,No,N/A
ORD-101486,SHP-501486,CUST-1996,2/1/2023,4/14/2023,4/20/2023,North America,Asia,13881,Sea,3rd Party Logistics,Clothing,Low,352.26,4.93,Delayed,267.07,347.67,80.6,2,No,Yes
ORD-101487,SHP-501487,CUST-1410,11/15/2023,1/2/2024,1/2/2024,South America,Oceania,9400,Sea,Internal Fleet,Perishables,High,471.14,6.84,Delivered,431.79,557.94,126.15,4,No,Yes
ORD-101488,SHP-501488,CUST-1950,7/26/2022,8/4/2022,8/4/2022,Europe,South America,5449,Air,Internal Fleet,Electronics,Low,9.44,0.1,Delivered,278.12,375.72,97.6,4,No,Yes
ORD-101489,SHP-501489,CUST-1288,10/15/2022,12/20/2022,12/25/2022,North America,Oceania,13140,Sea,3rd Party Logistics,Perishables,High,513.75,2.63,Delayed,419.43,521.8,102.37,2,No,Yes
ORD-101490,SHP-501490,CUST-1253,7/25/2023,8/3/2023,8/1/2023,South America,South America,3541,Rail,Internal Fleet,Pharmaceuticals,High,659.75,3.04,Delivered,505.17,585.47,80.3,4,No,N/A
ORD-101491,SHP-501491,CUST-1195,8/24/2022,9/2/2022,9/5/2022,South America,South America,2564,Rail,Internal Fleet,Electronics,Low,43.87,0.38,Delayed,46.28,63.27,16.99,2,No,N/A
ORD-101492,SHP-501492,CUST-1597,8/16/2023,10/20/2023,10/19/2023,Asia,South America,12587,Sea,Internal Fleet,Clothing,Low,311.69,1.94,Delivered,213.05,305.23,92.18,4,Yes,Yes
ORD-101493,SHP-501493,CUST-1833,3/5/2023,3/11/2023,3/11/2023,Europe,Europe,2094,Road,Internal Fleet,Clothing,Low,399.39,3.02,Delivered,261.3,331.4,70.1,5,Yes,N/A
ORD-101494,SHP-501494,CUST-1521,11/20/2023,11/27/2023,11/25/2023,Africa,Africa,1849,Rail,Internal Fleet,Machinery,Medium,1573.57,12.74,Delivered,928.95,1238.6,309.65,5,No,N/A
ORD-101495,SHP-501495,CUST-1516,7/6/2023,7/18/2023,7/20/2023,South America,Asia,7554,Air,3rd Party Logistics,Clothing,Medium,510.85,2.77,Delayed,660.84,867.95,207.11,2,No,Yes
ORD-101496,SHP-501496,CUST-1634,3/23/2022,3/25/2022,3/25/2022,Asia,Asia,964,Road,3rd Party Logistics,Perishables,Critical,342.79,1.17,Delivered,256.77,338.89,82.12,4,Yes,N/A
ORD-101497,SHP-501497,CUST-1841,6/11/2022,6/16/2022,6/14/2022,Africa,Africa,1849,Rail,3rd Party Logistics,Pharmaceuticals,Critical,561.39,2.06,Delivered,410.94,579.51,168.57,5,Yes,N/A
ORD-101498,SHP-501498,CUST-1864,4/23/2022,5/12/2022,5/12/2022,Asia,Asia,13206,Air,3rd Party Logistics,Clothing,Low,574.38,5.89,Delivered,1006.42,1379.7,373.28,4,No,N/A
ORD-101499,SHP-501499,CUST-1117,8/24/2023,11/17/2023,11/15/2023,Asia,South America,16578,Sea,3rd Party Logistics,Electronics,Low,97.49,0.7,Delivered,105.51,145.7,40.19,5,No,Yes
ORD-101500,SHP-501500,CUST-1805,6/8/2023,6/16/2023,6/16/2023,Oceania,Oceania,2355,Rail,Internal Fleet,Clothing,Low,476.56,4.3,Delivered,300.15,353.28,53.13,5,No,N/A
ORD-101501,SHP-501501,CUST-1908,5/8/2023,5/11/2023,5/11/2023,Europe,Europe,1625,Road,3rd Party Logistics,Pharmaceuticals,Critical,230.44,0.92,Delivered,193.39,230.91,37.52,4,No,N/A
ORD-101502,SHP-501502,CUST-1158,2/3/2023,2/11/2023,2/9/2023,North America,Oceania,6019,Air,3rd Party Logistics,Perishables,Critical,78.43,0.37,Delivered,447.08,603.11,156.03,4,Yes,Yes
ORD-101503,SHP-501503,CUST-1814,4/17/2023,6/2/2023,6/1/2023,Europe,Oceania,8723,Sea,3rd Party Logistics,Electronics,Low,64.37,0.94,Delivered,67.79,88.95,21.16,5,No,Yes
ORD-101504,SHP-501504,CUST-1227,9/22/2022,9/27/2022,9/26/2022,Africa,Africa,1708,Road,3rd Party Logistics,Machinery,Low,3672.11,11.78,Delivered,1979.51,2736.24,756.73,4,No,N/A
ORD-101505,SHP-501505,CUST-1876,3/30/2022,4/5/2022,4/5/2022,Oceania,Oceania,1902,Road,Internal Fleet,Machinery,Medium,2075.14,8.47,Delivered,1150.79,1355.54,204.75,5,No,N/A
ORD-101506,SHP-501506,CUST-1215,1/2/2023,1/8/2023,1/8/2023,Europe,Europe,2263,Road,Internal Fleet,Machinery,Low,4247.44,16.53,Delivered,2322.97,3066.2,743.23,4,No,N/A
ORD-101507,SHP-501507,CUST-1947,8/4/2022,8/10/2022,8/14/2022,North America,North America,1526,Rail,Internal Fleet,Electronics,Medium,62.2,0.68,Delayed,50.12,64.95,14.83,2,Yes,N/A
ORD-101508,SHP-501508,CUST-1695,7/15/2023,9/13/2023,9/13/2023,Europe,Europe,11855,Sea,3rd Party Logistics,Machinery,High,1173.2,2.94,Delivered,847,1191.23,344.23,4,No,N/A
ORD-101509,SHP-501509,CUST-1014,9/27/2022,10/1/2022,9/29/2022,Europe,Europe,413,Road,Internal Fleet,Clothing,Medium,536.22,4,Delivered,314.29,379.08,64.79,4,Yes,N/A
ORD-101510,SHP-501510,CUST-1156,7/26/2023,7/30/2023,7/30/2023,Europe,Europe,1997,Road,Internal Fleet,Electronics,High,71.66,0.64,Delivered,93.84,117.73,23.89,5,Yes,N/A
ORD-101511,SHP-501511,CUST-1647,4/1/2023,4/6/2023,,South America,South America,1498,Road,3rd Party Logistics,Electronics,Low,24.06,0.17,Cancelled,36.25,43.32,7.07,2,No,N/A
ORD-101512,SHP-501512,CUST-1260,12/3/2022,1/3/2023,1/9/2023,South America,Asia,5632,Sea,Internal Fleet,Electronics,Medium,8.02,0.07,Delayed,21.63,27.81,6.18,3,No,Yes
ORD-101513,SHP-501513,CUST-1156,10/26/2022,11/2/2022,10/31/2022,Europe,Europe,1792,Rail,3rd Party Logistics,Furniture,Medium,249.39,6.38,Delivered,202.82,286.87,84.05,4,No,N/A
ORD-101514,SHP-501514,CUST-1046,8/2/2022,8/12/2022,8/10/2022,North America,North America,3781,Rail,Internal Fleet,Perishables,High,828.12,3.87,Delivered,627.89,848.34,220.45,4,No,N/A
ORD-101515,SHP-501515,CUST-1323,8/17/2023,8/22/2023,8/21/2023,North America,North America,1324,Road,Internal Fleet,Furniture,Medium,384.56,8.57,Delivered,297.83,409.01,111.18,4,Yes,N/A
ORD-101516,SHP-501516,CUST-1843,3/5/2022,3/10/2022,3/9/2022,North America,North America,1495,Road,3rd Party Logistics,Furniture,Medium,472.35,11.61,Delivered,374.7,441.4,66.7,5,No,N/A
ORD-101517,SHP-501517,CUST-1684,9/22/2023,10/29/2023,10/29/2023,North America,Africa,6827,Sea,3rd Party Logistics,Furniture,Medium,274.9,3.62,Delivered,194.09,249.52,55.43,5,Yes,Yes
ORD-101518,SHP-501518,CUST-1129,5/4/2023,5/8/2023,,Oceania,Oceania,2092,Road,3rd Party Logistics,Perishables,High,92.36,1.2,Cancelled,116.38,163.12,46.74,2,No,N/A
ORD-101519,SHP-501519,CUST-1410,11/24/2022,11/30/2022,11/30/2022,Oceania,Oceania,1933,Road,3rd Party Logistics,Furniture,Low,497.21,6.35,Delivered,341.11,477.98,136.87,4,No,N/A
ORD-101520,SHP-501520,CUST-1094,6/20/2023,6/25/2023,,Asia,Asia,1301,Road,3rd Party Logistics,Machinery,Low,3972.66,16.2,Cancelled,2167.82,3135.55,967.73,1,No,N/A
ORD-101521,SHP-501521,CUST-1626,1/21/2023,1/28/2023,1/26/2023,Europe,Europe,2465,Rail,Internal Fleet,Electronics,High,51.1,0.67,Delivered,67.62,88.43,20.81,4,Yes,N/A
ORD-101522,SHP-501522,CUST-1754,11/11/2022,11/13/2022,11/13/2022,Europe,Europe,1059,Road,Internal Fleet,Electronics,High,43.84,0.47,Delivered,55.27,63.59,8.32,5,No,N/A
ORD-101523,SHP-501523,CUST-1931,9/6/2023,12/5/2023,12/5/2023,Asia,Oceania,17594,Sea,3rd Party Logistics,Clothing,Low,45.73,0.28,Delivered,78.45,111.38,32.93,4,Yes,Yes
ORD-101524,SHP-501524,CUST-1291,2/22/2023,2/25/2023,,North America,North America,1241,Road,Internal Fleet,Pharmaceuticals,High,485,2.24,Cancelled,368.58,529.6,161.02,1,No,N/A
ORD-101525,SHP-501525,CUST-1793,11/8/2022,1/13/2023,,Africa,Africa,13011,Sea,Internal Fleet,Machinery,High,2824.04,7.88,Cancelled,1988.77,2840.61,851.84,2,No,N/A
ORD-101526,SHP-501526,CUST-1810,4/5/2023,7/1/2023,7/1/2023,Africa,South America,17265,Sea,3rd Party Logistics,Perishables,High,373.89,2.45,Delivered,342.25,472.84,130.59,5,Yes,Yes
ORD-101527,SHP-501527,CUST-1282,1/5/2023,3/1/2023,3/6/2023,Asia,Oceania,10887,Sea,Internal Fleet,Pharmaceuticals,High,575.77,5.72,Delayed,491.05,595.93,104.88,2,Yes,Yes
ORD-101528,SHP-501528,CUST-1068,1/5/2022,1/9/2022,1/8/2022,Africa,Africa,571,Road,Internal Fleet,Electronics,Low,39.96,0.34,Delivered,31.91,38.03,6.12,5,No,N/A
ORD-101529,SHP-501529,CUST-1659,4/19/2022,4/26/2022,,South America,South America,2434,Road,3rd Party Logistics,Furniture,Low,217.67,2.93,Cancelled,174.6,237.5,62.9,1,No,N/A
ORD-101530,SHP-501530,CUST-1010,7/2/2022,7/7/2022,7/5/2022,Europe,Europe,1400,Road,Internal Fleet,Clothing,Medium,619.15,7,Delivered,400.58,477.54,76.96,4,No,N/A
ORD-101531,SHP-501531,CUST-1253,9/23/2023,9/28/2023,10/1/2023,Africa,Africa,1432,Road,3rd Party Logistics,Clothing,Low,492.57,2.04,Delayed,288.19,413.84,125.65,2,Yes,N/A
ORD-101532,SHP-501532,CUST-1841,10/19/2022,10/25/2022,10/24/2022,Oceania,Oceania,1897,Road,3rd Party Logistics,Electronics,Medium,64.69,0.47,Delivered,65.47,84.05,18.58,5,No,N/A
ORD-101533,SHP-501533,CUST-1871,11/26/2023,1/11/2024,1/10/2024,Oceania,Europe,9033,Sea,3rd Party Logistics,Machinery,High,3874.92,32.7,Delivered,2979.08,3453.48,474.4,5,Yes,Yes
ORD-101534,SHP-501534,CUST-1549,10/12/2023,10/15/2023,10/13/2023,South America,South America,1778,Road,3rd Party Logistics,Pharmaceuticals,High,121.39,0.57,Delivered,121,144.62,23.62,5,No,N/A
ORD-101535,SHP-501535,CUST-1133,3/26/2022,5/11/2022,5/10/2022,Europe,Asia,8747,Sea,Internal Fleet,Clothing,Low,246.02,1.25,Delivered,161.74,200.1,38.36,4,No,Yes
ORD-101536,SHP-501536,CUST-1711,6/23/2022,9/11/2022,9/10/2022,South America,Oceania,15408,Sea,3rd Party Logistics,Electronics,Medium,79.43,0.74,Delivered,93.31,127.01,33.7,5,Yes,Yes
ORD-101537,SHP-501537,CUST-1022,7/18/2023,7/22/2023,7/20/2023,Europe,Europe,702,Road,Internal Fleet,Machinery,Medium,2369.7,8.06,Delivered,1276.01,1749.65,473.64,4,No,N/A
ORD-101538,SHP-501538,CUST-1814,10/6/2023,11/27/2023,11/25/2023,Europe,South America,9936,Sea,3rd Party Logistics,Electronics,Low,15.22,0.12,Delivered,38.66,46.93,8.27,5,Yes,Yes
ORD-101539,SHP-501539,CUST-1345,7/3/2022,7/8/2022,7/7/2022,Africa,Oceania,1758,Air,Internal Fleet,Electronics,Low,70.01,0.69,Delivered,129.8,174.52,44.72,4,Yes,Yes
ORD-101540,SHP-501540,CUST-1301,9/24/2022,9/29/2022,9/29/2022,Oceania,Oceania,1329,Road,Internal Fleet,Machinery,Low,1754.66,5.17,Delivered,948.98,1100.39,151.41,4,No,N/A
ORD-101541,SHP-501541,CUST-1362,4/15/2023,4/19/2023,4/17/2023,Asia,Asia,491,Road,3rd Party Logistics,Machinery,Medium,2797.48,23.76,Delivered,1643.67,1940.94,297.27,5,Yes,N/A
ORD-101542,SHP-501542,CUST-1395,4/15/2022,4/19/2022,4/19/2022,Africa,Africa,458,Road,3rd Party Logistics,Machinery,Low,4633.76,14.03,Delivered,2464.03,3229.12,765.09,4,Yes,N/A
ORD-101543,SHP-501543,CUST-1217,6/27/2022,7/2/2022,7/3/2022,North America,North America,1109,Rail,Internal Fleet,Electronics,Low,58.9,0.63,Delayed,44.61,60.72,16.11,3,No,N/A
ORD-101544,SHP-501544,CUST-1140,12/2/2023,12/8/2023,12/6/2023,South America,South America,2182,Road,Internal Fleet,Clothing,Low,960.3,3.94,Delivered,552.28,786.62,234.34,4,No,N/A
ORD-101545,SHP-501545,CUST-1615,10/25/2023,11/4/2023,11/3/2023,North America,North America,3788,Rail,3rd Party Logistics,Perishables,Critical,539.64,2.53,Delivered,423.05,542.06,119.01,4,No,N/A
ORD-101546,SHP-501546,CUST-1957,1/17/2023,1/28/2023,1/28/2023,Europe,Africa,8716,Air,Internal Fleet,Perishables,High,287.94,2.91,Delivered,791.54,938.76,147.22,4,No,Yes
ORD-101547,SHP-501547,CUST-1209,4/23/2022,4/27/2022,4/27/2022,Africa,Africa,746,Road,Internal Fleet,Electronics,Medium,28.06,0.35,Delivered,28.76,41.09,12.33,4,No,N/A
ORD-101548,SHP-501548,CUST-1984,10/13/2022,10/17/2022,10/15/2022,North America,North America,397,Rail,Internal Fleet,Electronics,Low,74.23,1.16,Delivered,51.89,66.48,14.59,4,Yes,N/A
ORD-101549,SHP-501549,CUST-1992,5/3/2022,5/9/2022,5/8/2022,North America,North America,1903,Road,3rd Party Logistics,Clothing,Low,779.81,4.31,Delivered,461.57,599.69,138.12,5,No,N/A
ORD-101550,SHP-501550,CUST-1622,3/29/2022,4/2/2022,4/1/2022,Oceania,Oceania,591,Road,Internal Fleet,Machinery,Medium,2230.58,11.73,Delivered,1241.48,1745.93,504.45,4,Yes,N/A
ORD-101551,SHP-501551,CUST-1615,6/21/2023,7/11/2023,7/12/2023,North America,Asia,3526,Sea,3rd Party Logistics,Electronics,Medium,51.81,0.63,Delayed,42.82,56.77,13.95,2,Yes,Yes
ORD-101552,SHP-501552,CUST-1827,6/26/2023,6/30/2023,6/28/2023,Oceania,Asia,1190,Air,3rd Party Logistics,Furniture,Medium,226.14,3.51,Delivered,207.72,257.66,49.94,5,Yes,Yes
ORD-101553,SHP-501553,CUST-1682,11/10/2023,11/16/2023,11/16/2023,Oceania,Oceania,1923,Road,Internal Fleet,Machinery,Medium,3316.99,10.23,Delivered,1789.59,2348.36,558.77,5,Yes,N/A
ORD-101554,SHP-501554,CUST-1459,8/9/2023,9/30/2023,9/28/2023,Europe,Asia,9958,Sea,3rd Party Logistics,Electronics,Low,71.58,0.54,Delivered,71.11,95.11,24,4,Yes,Yes
ORD-101555,SHP-501555,CUST-1355,8/8/2023,8/19/2023,,Oceania,Oceania,3315,Rail,Internal Fleet,Furniture,Medium,116.81,1.47,Cancelled,99.58,141.1,41.52,2,Yes,N/A
ORD-101556,SHP-501556,CUST-1323,2/24/2023,4/12/2023,4/10/2023,Europe,Oceania,9368,Sea,Internal Fleet,Pharmaceuticals,High,481.01,2.1,Delivered,376.43,459.41,82.98,5,Yes,Yes
ORD-101557,SHP-501557,CUST-1132,9/16/2023,9/28/2023,9/27/2023,Oceania,Oceania,3693,Rail,3rd Party Logistics,Clothing,Low,680.97,3.56,Delivered,405.58,534.48,128.9,4,Yes,N/A
ORD-101558,SHP-501558,CUST-1887,12/24/2023,12/28/2023,12/26/2023,Oceania,Oceania,557,Rail,3rd Party Logistics,Furniture,Medium,497.99,15.07,Delivered,404.18,576.42,172.24,4,Yes,N/A
ORD-101559,SHP-501559,CUST-1804,11/23/2023,1/16/2024,1/16/2024,Europe,North America,10346,Sea,3rd Party Logistics,Electronics,Medium,42.75,0.68,Delivered,59.22,68.91,9.69,5,No,Yes
ORD-101560,SHP-501560,CUST-1839,6/1/2023,7/10/2023,7/8/2023,North America,Asia,7606,Sea,3rd Party Logistics,Perishables,Critical,190.02,0.83,Delivered,164,198.17,34.17,4,No,Yes
ORD-101561,SHP-501561,CUST-1126,12/15/2023,12/24/2023,12/24/2023,South America,South America,2575,Rail,3rd Party Logistics,Electronics,Medium,1.48,0.01,Delivered,21.45,26.9,5.45,4,No,N/A
ORD-101562,SHP-501562,CUST-1105,9/13/2022,9/21/2022,9/19/2022,Africa,Africa,2864,Rail,Internal Fleet,Perishables,Critical,636.85,3.97,Delivered,495.41,670.56,175.15,4,No,N/A
ORD-101563,SHP-501563,CUST-1603,10/16/2023,10/20/2023,10/19/2023,Africa,Africa,123,Road,3rd Party Logistics,Clothing,Low,338.05,4.14,Delivered,212.31,297.78,85.47,4,No,N/A
ORD-101564,SHP-501564,CUST-1798,6/16/2023,9/17/2023,9/16/2023,Europe,Africa,18407,Sea,3rd Party Logistics,Clothing,High,922.35,4.04,Delivered,723.88,875.71,151.83,5,Yes,Yes
ORD-101565,SHP-501565,CUST-1377,4/10/2022,4/15/2022,4/14/2022,North America,North America,1791,Road,3rd Party Logistics,Machinery,Medium,2013.77,16.6,Delivered,1199.79,1468.56,268.77,4,No,N/A
ORD-101566,SHP-501566,CUST-1904,10/8/2022,10/13/2022,10/11/2022,South America,South America,1731,Road,3rd Party Logistics,Machinery,Medium,1965.57,12.65,Delivered,1135.24,1585.91,450.67,5,No,N/A
ORD-101567,SHP-501567,CUST-1050,6/18/2022,7/14/2022,,Asia,North America,5160,Sea,Internal Fleet,Perishables,High,788.41,3.43,Cancelled,577.17,689.43,112.26,2,No,Yes
ORD-101568,SHP-501568,CUST-1028,1/1/2023,1/5/2023,1/5/2023,Europe,Europe,2141,Road,Internal Fleet,Perishables,High,503.18,1.85,Delivered,392.91,482.63,89.72,5,No,N/A
ORD-101569,SHP-501569,CUST-1461,1/18/2023,2/2/2023,2/1/2023,Asia,Africa,10252,Air,Internal Fleet,Clothing,Medium,188.87,1.16,Delivered,618.62,847.39,228.77,4,Yes,Yes
ORD-101570,SHP-501570,CUST-1295,11/21/2022,12/12/2022,12/12/2022,Africa,Oceania,14785,Air,Internal Fleet,Furniture,Low,361.1,15,Delivered,1069.83,1283.63,213.8,5,No,Yes
ORD-101571,SHP-501571,CUST-1296,8/21/2022,9/17/2022,9/21/2022,Africa,Africa,5351,Sea,3rd Party Logistics,Perishables,Critical,378.95,1.96,Delayed,292.72,409.34,116.62,3,No,N/A
ORD-101572,SHP-501572,CUST-1725,4/1/2022,4/14/2022,4/17/2022,South America,North America,2460,Sea,3rd Party Logistics,Perishables,High,373.14,2.19,Delayed,280.66,364.06,83.4,2,No,Yes
ORD-101573,SHP-501573,CUST-1778,1/28/2022,4/18/2022,4/17/2022,South America,Oceania,15480,Sea,3rd Party Logistics,Furniture,Low,311.9,7.41,Delivered,276.47,355.06,78.59,4,No,Yes
ORD-101574,SHP-501574,CUST-1406,2/13/2022,2/19/2022,2/18/2022,Asia,Asia,2167,Road,3rd Party Logistics,Machinery,Low,977.06,6.89,Delivered,589.93,702.36,112.43,4,Yes,N/A
ORD-101575,SHP-501575,CUST-1768,10/15/2023,11/28/2023,11/28/2023,Africa,Oceania,8356,Sea,3rd Party Logistics,Machinery,Low,2871.52,18.84,Delivered,1649.22,2232.87,583.65,5,No,Yes
ORD-101576,SHP-501576,CUST-1813,8/20/2023,9/8/2023,9/7/2023,South America,Oceania,3606,Sea,3rd Party Logistics,Perishables,High,890.94,3.45,Delivered,637.97,902.86,264.89,5,Yes,Yes
ORD-101577,SHP-501577,CUST-1612,11/7/2022,11/20/2022,11/18/2022,South America,South America,2071,Sea,Internal Fleet,Machinery,Low,2070.64,5.93,Delivered,1100.82,1494.51,393.69,4,Yes,N/A
ORD-101578,SHP-501578,CUST-1404,1/8/2023,1/13/2023,1/12/2023,Africa,Africa,1127,Rail,3rd Party Logistics,Machinery,Low,2899.35,19.63,Delivered,1654.97,2060.55,405.58,4,Yes,N/A
ORD-101579,SHP-501579,CUST-1345,10/24/2022,10/28/2022,,Africa,Africa,2277,Road,Internal Fleet,Pharmaceuticals,High,618.07,2.81,Cancelled,482.69,656.28,173.59,1,No,N/A
ORD-101580,SHP-501580,CUST-1621,2/13/2022,2/19/2022,2/19/2022,North America,North America,2305,Road,Internal Fleet,Machinery,Low,877.51,4.52,Delivered,518.49,675.58,157.09,4,No,N/A
ORD-101581,SHP-501581,CUST-1419,1/11/2022,1/15/2022,1/15/2022,Oceania,Oceania,226,Road,Internal Fleet,Clothing,Low,15.33,0.12,Delivered,12.24,17.21,4.97,5,No,N/A
ORD-101582,SHP-501582,CUST-1181,1/16/2023,1/19/2023,1/18/2023,South America,South America,1006,Rail,Internal Fleet,Electronics,High,34.21,0.3,Delivered,36.63,47.18,10.55,4,Yes,N/A
ORD-101583,SHP-501583,CUST-1982,12/13/2023,3/11/2024,3/14/2024,Asia,Africa,17660,Sea,Internal Fleet,Perishables,High,207.05,3.6,Delayed,250.25,305.6,55.35,3,No,Yes
ORD-101584,SHP-501584,CUST-1824,5/20/2023,5/24/2023,5/24/2023,Europe,Europe,1978,Road,Internal Fleet,Perishables,High,322.48,1.26,Delivered,264.53,312.25,47.72,5,Yes,N/A
ORD-101585,SHP-501585,CUST-1000,7/18/2022,7/22/2022,7/22/2022,Europe,Europe,933,Road,3rd Party Logistics,Clothing,Low,405.15,2.63,Delivered,242.92,299.84,56.92,4,Yes,N/A
ORD-101586,SHP-501586,CUST-1830,4/14/2023,4/19/2023,4/18/2023,Africa,Africa,1227,Road,3rd Party Logistics,Electronics,Low,47.43,0.38,Delivered,45.91,60.56,14.65,4,No,N/A
ORD-101587,SHP-501587,CUST-1949,5/1/2022,5/15/2022,5/20/2022,Oceania,North America,9345,Air,3rd Party Logistics,Electronics,Medium,48.52,0.82,Delayed,499.72,600.17,100.45,3,Yes,Yes
ORD-101588,SHP-501588,CUST-1566,1/14/2022,1/18/2022,1/18/2022,Asia,Asia,79,Road,Internal Fleet,Clothing,Low,214.34,2.21,Delivered,130.46,151.59,21.13,4,No,N/A
ORD-101589,SHP-501589,CUST-1370,4/22/2023,5/12/2023,5/11/2023,North America,Oceania,14338,Air,Internal Fleet,Furniture,Low,263.77,12.1,Delivered,969.81,1245.87,276.06,5,Yes,Yes
ORD-101590,SHP-501590,CUST-1935,2/12/2023,2/16/2023,2/14/2023,South America,South America,1025,Road,Internal Fleet,Furniture,Low,156.14,2.77,Delivered,121.11,151.9,30.79,5,No,N/A
ORD-101591,SHP-501591,CUST-1910,7/30/2023,8/3/2023,8/1/2023,North America,North America,740,Road,Internal Fleet,Electronics,Medium,36.11,0.3,Delivered,32.15,41.03,8.88,4,Yes,N/A
ORD-101592,SHP-501592,CUST-1660,10/26/2023,1/19/2024,1/18/2024,Asia,Asia,16433,Sea,3rd Party Logistics,Furniture,Medium,207.79,2.64,Delivered,179.58,230.98,51.4,4,No,N/A
ORD-101593,SHP-501593,CUST-1430,4/5/2022,4/12/2022,4/12/2022,North America,North America,2423,Road,3rd Party Logistics,Furniture,Low,483.37,7.11,Delivered,349.12,481.72,132.6,5,No,N/A
ORD-101594,SHP-501594,CUST-1968,9/25/2022,10/9/2022,10/7/2022,Africa,Asia,9428,Air,Internal Fleet,Furniture,Low,478.11,14.81,Delivered,858.54,1234.82,376.28,4,No,Yes
ORD-101595,SHP-501595,CUST-1308,7/12/2022,7/18/2022,7/18/2022,Europe,Europe,2235,Road,3rd Party Logistics,Electronics,Low,75.34,0.92,Delivered,80.37,98.75,18.38,4,Yes,N/A
ORD-101596,SHP-501596,CUST-1136,3/20/2023,3/24/2023,3/22/2023,Africa,Africa,679,Road,3rd Party Logistics,Furniture,Medium,368.14,8.68,Delivered,281.01,402.61,121.6,5,No,N/A
ORD-101597,SHP-501597,CUST-1201,2/27/2022,4/23/2022,4/23/2022,South America,Oceania,10809,Sea,Internal Fleet,Perishables,High,296.53,1.02,Delivered,248.2,302.43,54.23,5,No,Yes
ORD-101598,SHP-501598,CUST-1435,4/4/2022,4/8/2022,4/8/2022,Africa,Africa,2571,Air,Internal Fleet,Pharmaceuticals,High,217.79,0.91,Delivered,320.49,441.15,120.66,5,No,N/A
ORD-101599,SHP-501599,CUST-1312,10/25/2022,11/5/2022,11/3/2022,Asia,Asia,3417,Rail,Internal Fleet,Electronics,Low,67.79,0.84,Delivered,69.67,94.36,24.69,5,No,N/A
ORD-101600,SHP-501600,CUST-1116,5/28/2023,6/18/2023,6/18/2023,Asia,South America,14927,Air,3rd Party Logistics,Clothing,Low,463.76,5.41,Delivered,1032.32,1203.34,171.02,4,No,Yes
ORD-101601,SHP-501601,CUST-1665,2/10/2023,5/18/2023,5/16/2023,South America,North America,18965,Sea,3rd Party Logistics,Furniture,Low,462.18,5.92,Delivered,347.17,474.75,127.58,4,Yes,Yes
ORD-101602,SHP-501602,CUST-1936,12/28/2022,2/8/2023,2/8/2023,South America,Oceania,7852,Sea,Internal Fleet,Machinery,Low,3796.08,10.7,Delivered,2028.58,2881.27,852.69,4,No,Yes
ORD-101603,SHP-501603,CUST-1802,11/24/2022,11/28/2022,11/27/2022,Europe,Europe,650,Road,3rd Party Logistics,Electronics,Low,9.18,0.1,Delivered,15.38,21.98,6.6,4,Yes,N/A
ORD-101604,SHP-501604,CUST-1574,7/25/2022,7/29/2022,8/4/2022,North America,North America,1028,Road,3rd Party Logistics,Clothing,Low,337.5,1.76,Delayed,201.82,273.58,71.76,3,Yes,N/A
ORD-101605,SHP-501605,CUST-1243,7/12/2022,7/25/2022,7/23/2022,Europe,Africa,9706,Air,3rd Party Logistics,Pharmaceuticals,High,191.52,1,Delivered,768.43,1065.03,296.6,5,Yes,Yes
ORD-101606,SHP-501606,CUST-1536,8/12/2022,11/16/2022,11/17/2022,Africa,Africa,19193,Sea,3rd Party Logistics,Perishables,High,657.82,7.92,Delayed,605.36,709.16,103.8,2,No,N/A
ORD-101607,SHP-501607,CUST-1601,2/7/2022,3/4/2022,3/2/2022,North America,Asia,4485,Sea,Internal Fleet,Clothing,Medium,140.4,2.39,Delivered,107.51,128.84,21.33,4,No,Yes
ORD-101608,SHP-501608,CUST-1074,3/24/2023,5/12/2023,5/10/2023,South America,Africa,9398,Sea,Internal Fleet,Furniture,Medium,385.23,9.66,Delivered,317.45,390.06,72.61,4,Yes,Yes
